x,y,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20
31,6,-60,-67,-62,-73,-51,-63,-60,-67,-56,-59,-44,-59,-44,-53,-54,-62,-62,-72,-36,-47
31,6,-60,-71,-61,-69,-54,-65,-59,-69,-56,-56,-42,-55,-44,-57,-53,-66,-62,-70,-36,-50
31,7,-63,-77,-66,-79,-48,-63,-59,-70,-53,-62,-53,-57,-39,-52,-60,-64,-59,-73,-43,-52
31,7,-63,-74,-69,-79,-49,-63,-59,-74,-42,-58,-57,-66,-36,-49,-60,-61,-61,-73,-42,-47
31,7,-57,-77,-71,-78,-54,-64,-68,-74,-42,-61,-51,-64,-37,-49,-55,-66,-64,-71,-40,-51
31,7,-56,-75,-67,-79,-55,-63,-69,-75,-42,-61,-52,-64,-37,-49,-55,-67,-64,-72,-50,-49
31,7,-57,-75,-70,-77,-55,-65,-69,-75,-42,-61,-49,-64,-37,-49,-58,-69,-63,-70,-46,-50
31,7,-56,-75,-73,-77,-54,-64,-66,-75,-43,-60,-50,-66,-38,-50,-59,-68,-61,-72,-47,-52
31,7,-56,-75,-73,-77,-54,-64,-66,-75,-43,-60,-50,-66,-38,-50,-59,-68,-61,-72,-47,-52
31,7,-56,-75,-73,-78,-54,-64,-66,-74,-44,-60,-51,-62,-39,-50,-57,-69,-64,-74,-38,-52
31,7,-61,-75,-67,-78,-54,-66,-67,-75,-44,-62,-49,-61,-38,-49,-57,-67,-65,-73,-54,-55
31,7,-60,-75,-68,-78,-53,-66,-67,-75,-44,-62,-48,-61,-39,-49,-57,-67,-62,-73,-42,-55
31,8,-56,-62,-70,-78,-42,-49,-63,-71,-47,-45,-51,-56,-39,-42,-51,-65,-51,-61,-49,-60
31,8,-56,-62,-70,-78,-42,-49,-63,-71,-47,-45,-51,-56,-39,-42,-51,-65,-51,-61,-49,-60
31,8,-54,-63,-70,-79,-47,-51,-62,-70,-40,-45,-57,-60,-44,-48,-54,-67,-54,-65,-45,-59
31,8,-57,-62,-66,-77,-54,-51,-66,-70,-42,-46,-48,-59,-41,-46,-58,-70,-54,-65,-49,-58
31,8,-56,-64,-66,-77,-50,-52,-57,-71,-43,-44,-47,-60,-41,-44,-55,-67,-56,-66,-46,-61
31,8,-56,-60,-66,-81,-52,-51,-57,-70,-44,-44,-42,-61,-41,-45,-55,-68,-54,-67,-46,-60
31,8,-52,-60,-68,-77,-48,-53,-62,-71,-44,-45,-45,-61,-43,-47,-56,-67,-52,-65,-47,-60
31,8,-50,-60,-68,-77,-47,-55,-60,-72,-45,-44,-44,-60,-45,-47,-55,-69,-54,-66,-44,-58
31,8,-49,-60,-68,-78,-48,-55,-62,-72,-47,-45,-45,-60,-40,-47,-53,-69,-53,-66,-47,-59
31,8,-51,-60,-68,-78,-50,-54,-60,-72,-46,-44,-46,-60,-42,-47,-54,-69,-54,-65,-46,-58
31,9,-59,-59,-60,-78,-39,-45,-62,-64,-47,-44,-45,-57,-37,-39,-51,-65,-50,-60,-44,-60
31,9,-51,-60,-60,-76,-42,-46,-71,-70,-41,-44,-46,-60,-39,-37,-54,-64,-53,-61,-48,-63
31,9,-55,-59,-60,-78,-41,-46,-65,-70,-40,-40,-43,-59,-41,-42,-53,-66,-51,-60,-50,-57
31,9,-53,-59,-64,-82,-42,-47,-65,-70,-42,-44,-42,-60,-41,-40,-55,-64,-45,-59,-44,-61
31,9,-53,-59,-64,-82,-42,-47,-65,-70,-42,-44,-42,-60,-41,-40,-55,-64,-45,-59,-44,-61
31,9,-55,-60,-68,-82,-40,-46,-64,-70,-43,-44,-45,-56,-37,-41,-55,-63,-51,-60,-52,-61
31,9,-55,-60,-68,-82,-40,-46,-64,-70,-43,-44,-45,-56,-37,-41,-55,-63,-51,-60,-52,-61
31,9,-53,-61,-68,-78,-47,-46,-64,-69,-45,-45,-48,-56,-38,-40,-54,-63,-52,-59,-52,-62
31,9,-55,-61,-70,-78,-39,-47,-66,-70,-47,-45,-50,-57,-39,-39,-54,-62,-52,-58,-50,-65
31,9,-56,-61,-70,-77,-41,-47,-66,-72,-48,-45,-50,-56,-41,-41,-54,-62,-50,-59,-50,-65
31,10,-55,-61,-60,-78,-38,-46,-58,-78,-37,-48,-52,-62,-31,-44,-55,-62,-54,-60,-53,-62
31,10,-55,-62,-61,-78,-42,-47,-58,-67,-41,-45,-51,-62,-36,-48,-53,-66,-52,-60,-42,-63
31,10,-54,-59,-61,-77,-45,-44,-59,-68,-45,-43,-52,-59,-40,-46,-57,-67,-52,-62,-49,-58
31,10,-51,-61,-63,-74,-41,-45,-61,-64,-43,-44,-51,-62,-45,-44,-55,-68,-51,-64,-49,-61
31,10,-54,-58,-63,-76,-40,-45,-62,-67,-42,-47,-43,-59,-39,-43,-54,-69,-54,-60,-50,-60
31,10,-57,-56,-59,-77,-40,-46,-63,-66,-44,-47,-43,-58,-41,-41,-55,-67,-54,-59,-45,-61
31,10,-57,-56,-59,-77,-40,-46,-63,-66,-44,-47,-43,-58,-41,-41,-55,-67,-54,-59,-45,-61
31,10,-57,-56,-57,-78,-41,-47,-63,-66,-44,-46,-44,-57,-39,-40,-52,-67,-52,-61,-43,-62
31,10,-58,-57,-58,-78,-42,-49,-61,-68,-46,-46,-43,-61,-39,-41,-56,-67,-50,-63,-44,-62
31,10,-58,-57,-58,-79,-42,-49,-62,-67,-44,-45,-43,-61,-39,-42,-54,-68,-50,-61,-42,-61
31,11,-54,-64,-65,-79,-37,-51,-60,-75,-48,-49,-51,-60,-32,-40,-52,-69,-52,-59,-52,-60
31,11,-56,-61,-62,-79,-42,-47,-60,-69,-42,-49,-50,-64,-32,-38,-52,-63,-52,-62,-52,-61
31,11,-54,-61,-62,-78,-44,-47,-62,-70,-45,-48,-49,-61,-38,-40,-55,-65,-52,-61,-58,-65
31,11,-54,-61,-62,-78,-44,-47,-62,-70,-45,-48,-49,-61,-38,-40,-55,-65,-52,-61,-58,-65
31,11,-52,-63,-62,-76,-40,-48,-63,-71,-46,-51,-64,-61,-31,-45,-54,-62,-56,-61,-51,-64
31,11,-56,-64,-59,-76,-51,-47,-58,-71,-42,-50,-53,-61,-32,-44,-53,-64,-54,-64,-56,-60
31,11,-54,-69,-59,-77,-40,-46,-62,-74,-41,-51,-54,-59,-33,-42,-55,-64,-52,-60,-48,-60
31,11,-53,-64,-58,-78,-42,-46,-61,-72,-41,-50,-54,-62,-31,-42,-54,-62,-53,-62,-53,-60
31,11,-55,-61,-59,-77,-41,-46,-61,-76,-43,-48,-50,-62,-31,-43,-54,-64,-52,-60,-50,-61
31,11,-55,-60,-59,-78,-39,-46,-60,-76,-42,-48,-51,-59,-30,-43,-54,-66,-54,-59,-54,-59
31,12,-54,-64,-56,-83,-42,-49,-59,-75,-46,-49,-51,-59,-41,-37,-51,-70,-51,-62,-50,-60
31,12,-53,-61,-56,-78,-44,-47,-60,-72,-45,-45,-48,-61,-36,-38,-51,-67,-55,-61,-50,-58
31,12,-55,-64,-56,-82,-46,-47,-62,-73,-47,-51,-45,-62,-35,-39,-53,-66,-54,-61,-53,-58
31,12,-50,-63,-56,-81,-39,-50,-60,-74,-43,-50,-51,-62,-43,-38,-53,-69,-56,-64,-48,-61
31,12,-50,-63,-56,-81,-39,-50,-60,-74,-43,-50,-51,-62,-43,-38,-53,-69,-56,-64,-48,-61
31,12,-51,-64,-56,-83,-46,-50,-61,-73,-43,-49,-47,-61,-41,-42,-49,-68,-62,-64,-52,-62
31,12,-51,-65,-56,-81,-43,-48,-61,-73,-47,-47,-49,-60,-38,-41,-53,-67,-56,-62,-52,-57
31,12,-51,-65,-56,-81,-43,-48,-61,-73,-47,-47,-49,-60,-38,-41,-53,-67,-56,-62,-52,-57
31,12,-51,-63,-65,-79,-44,-48,-59,-72,-43,-45,-50,-56,-37,-44,-53,-67,-49,-62,-46,-58
31,12,-54,-63,-65,-78,-38,-53,-60,-74,-47,-48,-52,-59,-39,-39,-52,-66,-50,-59,-50,-56
31,13,-64,-67,-68,-80,-52,-47,-68,-74,-53,-54,-49,-50,-37,-36,-55,-65,-54,-67,-53,-59
31,13,-47,-64,-68,-82,-39,-48,-60,-72,-47,-49,-54,-61,-36,-44,-57,-71,-52,-62,-48,-58
31,13,-49,-64,-68,-82,-42,-47,-60,-72,-47,-47,-57,-61,-32,-39,-53,-66,-52,-61,-46,-58
31,13,-48,-61,-59,-78,-48,-48,-62,-74,-40,-50,-46,-60,-29,-40,-53,-64,-49,-62,-50,-62
31,13,-51,-60,-59,-79,-45,-46,-62,-75,-42,-50,-53,-57,-48,-43,-51,-67,-49,-62,-46,-61
31,13,-50,-64,-53,-79,-43,-45,-64,-76,-42,-53,-49,-60,-40,-34,-54,-69,-47,-60,-44,-61
31,13,-57,-64,-53,-80,-41,-48,-58,-73,-52,-47,-46,-61,-36,-33,-47,-65,-51,-58,-54,-60
31,13,-52,-65,-53,-81,-41,-49,-58,-73,-47,-50,-48,-64,-36,-33,-51,-67,-51,-59,-53,-60
31,13,-52,-65,-53,-81,-41,-49,-58,-73,-47,-50,-48,-64,-36,-33,-51,-67,-51,-59,-53,-60
31,13,-53,-62,-56,-81,-46,-47,-58,-71,-49,-47,-55,-60,-37,-34,-50,-67,-50,-58,-49,-57
31,14,-53,-63,-65,-77,-44,-46,-61,-71,-42,-48,-45,-59,-36,-39,-52,-64,-56,-59,-48,-57
31,14,-53,-65,-67,-82,-46,-51,-61,-76,-54,-51,-57,-60,-36,-42,-60,-64,-55,-64,-48,-62
31,14,-53,-65,-67,-82,-46,-51,-61,-76,-54,-51,-57,-60,-36,-42,-60,-64,-55,-64,-48,-62
31,14,-53,-64,-67,-80,-46,-53,-61,-75,-49,-58,-57,-61,-34,-44,-59,-65,-55,-64,-56,-59
31,14,-53,-64,-67,-80,-46,-53,-61,-75,-49,-58,-57,-61,-34,-44,-59,-65,-55,-64,-56,-59
31,14,-60,-63,-67,-79,-42,-54,-62,-74,-51,-56,-49,-57,-36,-42,-54,-63,-55,-63,-53,-64
31,14,-59,-64,-67,-80,-42,-54,-62,-73,-51,-56,-51,-59,-36,-43,-52,-64,-52,-63,-53,-59
31,14,-59,-63,-67,-80,-47,-54,-62,-73,-50,-56,-51,-59,-36,-43,-53,-64,-52,-63,-54,-60
31,14,-58,-64,-68,-79,-40,-54,-63,-73,-49,-57,-51,-59,-36,-43,-53,-64,-52,-62,-56,-61
31,14,-62,-65,-68,-80,-41,-53,-60,-73,-50,-56,-54,-61,-36,-43,-52,-66,-52,-62,-56,-59
32,0,-72,-83,-70,-81,-57,-79,-64,-74,-63,-69,-47,-56,-54,-66,-52,-62,-65,-84,-31,-42
32,0,-72,-86,-64,-74,-63,-74,-54,-71,-60,-74,-40,-54,-40,-58,-51,-62,-65,-84,-26,-42
32,0,-59,-85,-69,-76,-63,-73,-58,-72,-60,-72,-45,-53,-47,-60,-51,-59,-69,-84,-29,-37
32,0,-59,-83,-69,-76,-59,-76,-60,-74,-57,-72,-42,-58,-47,-59,-51,-60,-71,-82,-29,-35
32,0,-71,-86,-69,-73,-59,-77,-57,-72,-60,-72,-41,-58,-46,-60,-48,-59,-69,-82,-33,-33
32,0,-71,-86,-67,-76,-58,-74,-57,-75,-57,-73,-43,-57,-46,-57,-46,-61,-69,-81,-28,-38
32,0,-74,-86,-68,-77,-60,-76,-56,-74,-57,-76,-44,-56,-46,-61,-46,-60,-68,-82,-27,-36
32,0,-74,-82,-63,-75,-59,-74,-64,-74,-55,-75,-41,-55,-45,-58,-46,-63,-72,-84,-27,-39
32,0,-74,-85,-63,-75,-55,-75,-59,-77,-63,-70,-41,-58,-49,-62,-46,-61,-69,-81,-28,-37
32,0,-74,-83,-65,-76,-59,-77,-55,-73,-56,-72,-40,-54,-47,-61,-55,-58,-67,-81,-26,-35
32,1,-64,-84,-62,-75,-57,-75,-57,-78,-59,-72,-43,-56,-49,-56,-55,-66,-70,-84,-21,-32
32,1,-68,-85,-66,-75,-54,-74,-57,-73,-57,-69,-38,-51,-49,-62,-39,-58,-70,-83,-30,-33
32,1,-68,-85,-66,-75,-60,-72,-60,-72,-56,-70,-43,-51,-43,-60,-40,-59,-64,-81,-42,-30
32,1,-65,-84,-64,-75,-61,-73,-60,-73,-59,-72,-47,-54,-49,-60,-40,-61,-66,-80,-36,-38
32,1,-65,-84,-61,-77,-63,-72,-60,-74,-58,-69,-46,-54,-49,-60,-40,-60,-66,-81,-33,-32
32,1,-65,-83,-61,-78,-62,-75,-60,-75,-59,-71,-44,-51,-44,-60,-40,-59,-66,-80,-35,-35
32,1,-65,-84,-62,-78,-65,-76,-62,-71,-57,-69,-44,-53,-48,-61,-42,-56,-66,-80,-43,-32
32,1,-65,-84,-62,-78,-65,-76,-62,-71,-57,-69,-44,-53,-48,-61,-42,-56,-66,-80,-43,-32
32,1,-65,-85,-66,-79,-66,-74,-58,-71,-57,-68,-48,-52,-53,-60,-44,-60,-66,-82,-35,-36
32,1,-65,-85,-66,-79,-66,-74,-58,-71,-57,-68,-48,-52,-53,-60,-44,-60,-66,-82,-35,-36
32,2,-65,-84,-64,-76,-60,-74,-58,-69,-59,-71,-45,-55,-54,-60,-43,-59,-65,-82,-28,-32
32,2,-68,-82,-72,-77,-58,-75,-58,-71,-57,-66,-42,-54,-49,-63,-43,-60,-66,-83,-27,-36
32,2,-74,-81,-63,-79,-62,-74,-59,-75,-54,-69,-47,-49,-54,-58,-46,-61,-66,-81,-33,-35
32,2,-72,-82,-63,-79,-60,-73,-61,-75,-56,-67,-44,-49,-55,-60,-48,-65,-67,-81,-32,-35
32,2,-72,-82,-62,-81,-61,-71,-61,-78,-57,-69,-47,-50,-55,-61,-43,-63,-65,-81,-31,-36
32,2,-72,-83,-62,-79,-63,-72,-62,-78,-57,-68,-45,-50,-53,-66,-43,-63,-68,-81,-32,-37
32,2,-72,-80,-66,-79,-57,-74,-60,-79,-54,-65,-48,-53,-56,-61,-43,-60,-68,-84,-34,-34
32,2,-72,-81,-64,-79,-54,-71,-57,-75,-55,-68,-51,-51,-54,-60,-43,-62,-70,-82,-37,-39
32,2,-72,-80,-64,-78,-56,-74,-57,-75,-58,-66,-44,-49,-45,-60,-43,-60,-70,-80,-32,-36
32,2,-72,-80,-64,-78,-56,-74,-57,-75,-58,-66,-44,-49,-45,-60,-43,-60,-70,-80,-32,-36
32,3,-72,-83,-63,-76,-59,-74,-55,-72,-57,-68,-36,-56,-49,-60,-48,-59,-66,-81,-31,-37
32,3,-63,-81,-66,-76,-60,-69,-61,-75,-55,-67,-51,-52,-52,-63,-52,-57,-66,-81,-34,-39
32,3,-63,-80,-64,-76,-58,-70,-56,-72,-56,-67,-40,-51,-50,-63,-47,-58,-66,-78,-39,-36
32,3,-63,-81,-66,-76,-59,-70,-62,-73,-58,-67,-40,-49,-49,-63,-50,-58,-66,-78,-36,-36
32,3,-63,-81,-66,-77,-57,-70,-62,-74,-58,-67,-40,-50,-49,-63,-49,-59,-66,-78,-36,-36
32,3,-63,-82,-65,-78,-58,-71,-63,-73,-58,-68,-40,-50,-50,-63,-49,-58,-66,-77,-31,-36
32,3,-63,-82,-63,-77,-55,-71,-64,-75,-58,-68,-40,-51,-49,-64,-51,-59,-67,-77,-31,-36
32,3,-63,-82,-65,-77,-57,-71,-64,-75,-56,-69,-39,-50,-50,-63,-51,-59,-67,-77,-48,-37
32,3,-69,-82,-64,-77,-57,-71,-54,-76,-58,-69,-40,-49,-50,-64,-52,-59,-66,-77,-31,-37
32,3,-70,-84,-64,-77,-58,-71,-65,-75,-57,-69,-39,-50,-47,-63,-52,-60,-65,-77,-36,-36
32,4,-71,-82,-62,-77,-57,-72,-62,-74,-58,-68,-40,-50,-51,-62,-51,-60,-65,-77,-30,-37
32,4,-69,-84,-63,-79,-53,-73,-59,-76,-57,-68,-44,-54,-50,-56,-52,-66,-64,-81,-35,-44
32,4,-69,-85,-67,-78,-53,-69,-60,-75,-57,-69,-45,-55,-48,-59,-52,-62,-64,-80,-33,-42
32,4,-69,-85,-67,-82,-62,-75,-62,-76,-60,-75,-50,-57,-48,-64,-57,-62,-70,-86,-39,-43
32,4,-69,-87,-63,-84,-63,-75,-62,-75,-61,-76,-48,-59,-48,-67,-60,-63,-70,-83,-39,-40
32,4,-72,-85,-65,-83,-63,-74,-62,-75,-60,-75,-47,-59,-53,-66,-56,-63,-68,-84,-41,-40
32,4,-72,-86,-65,-83,-63,-74,-58,-75,-60,-76,-54,-59,-55,-66,-57,-63,-67,-84,-33,-40
32,4,-72,-86,-65,-83,-63,-74,-59,-75,-62,-76,-47,-59,-55,-66,-57,-63,-68,-84,-35,-40
32,4,-72,-85,-65,-84,-63,-74,-60,-75,-61,-76,-46,-58,-54,-66,-57,-63,-68,-84,-33,-41
32,4,-72,-87,-65,-84,-62,-74,-59,-75,-60,-76,-48,-59,-53,-66,-56,-63,-68,-84,-32,-41
32,5,-64,-81,-69,-77,-51,-66,-60,-74,-52,-62,-51,-59,-47,-55,-56,-65,-66,-78,-33,-47
32,5,-64,-75,-65,-77,-55,-71,-59,-72,-52,-65,-55,-66,-45,-52,-65,-72,-66,-75,-39,-49
32,5,-64,-75,-65,-77,-55,-71,-59,-72,-52,-65,-55,-66,-45,-52,-65,-72,-66,-75,-39,-49
32,5,-64,-76,-68,-78,-52,-72,-58,-75,-57,-66,-52,-64,-43,-54,-65,-72,-62,-76,-44,-50
32,5,-64,-76,-68,-78,-52,-72,-58,-75,-57,-66,-52,-64,-43,-54,-65,-72,-62,-76,-44,-50
32,5,-59,-75,-70,-77,-54,-71,-58,-75,-56,-67,-53,-64,-42,-54,-62,-72,-63,-76,-41,-49
32,5,-59,-75,-70,-77,-54,-71,-58,-75,-56,-67,-53,-64,-42,-54,-62,-72,-63,-76,-41,-49
32,5,-59,-75,-70,-79,-54,-70,-60,-74,-55,-67,-54,-64,-42,-50,-61,-72,-62,-76,-42,-51
32,5,-59,-75,-70,-79,-54,-70,-60,-74,-55,-67,-54,-64,-42,-50,-61,-72,-62,-76,-42,-51
32,5,-59,-74,-73,-78,-54,-70,-59,-75,-56,-67,-53,-65,-43,-51,-60,-71,-63,-77,-42,-51
32,6,-61,-71,-62,-73,-55,-67,-57,-66,-53,-62,-50,-59,-47,-57,-56,-64,-63,-71,-36,-57
32,6,-64,-70,-64,-68,-56,-61,-57,-66,-53,-62,-46,-59,-48,-59,-54,-62,-63,-72,-40,-48
32,6,-58,-69,-65,-70,-52,-63,-64,-63,-56,-59,-48,-56,-45,-57,-51,-67,-59,-72,-45,-52
32,6,-58,-68,-62,-73,-52,-61,-59,-68,-58,-57,-48,-56,-44,-51,-51,-58,-61,-72,-40,-49
32,6,-60,-65,-71,-71,-52,-62,-59,-66,-51,-57,-44,-55,-45,-49,-55,-56,-59,-69,-38,-46
32,6,-62,-70,-64,-70,-51,-66,-60,-64,-51,-52,-47,-58,-47,-57,-57,-57,-61,-71,-42,-51
32,6,-62,-68,-65,-70,-51,-65,-56,-65,-52,-56,-45,-58,-49,-55,-57,-56,-62,-71,-39,-57
32,6,-60,-68,-63,-69,-52,-64,-57,-64,-49,-54,-51,-58,-48,-58,-57,-60,-61,-70,-40,-48
32,6,-60,-65,-65,-70,-54,-65,-57,-66,-50,-55,-49,-60,-47,-56,-49,-57,-64,-72,-40,-50
32,6,-61,-70,-65,-72,-54,-60,-61,-67,-47,-61,-49,-56,-49,-55,-54,-63,-61,-69,-42,-52
32,7,-57,-77,-68,-73,-54,-66,-64,-71,-43,-63,-46,-58,-39,-54,-54,-64,-67,-77,-43,-56
32,7,-59,-73,-61,-70,-52,-63,-59,-68,-51,-56,-47,-52,-42,-53,-53,-55,-60,-66,-40,-47
32,7,-59,-70,-66,-68,-57,-63,-58,-65,-53,-58,-46,-56,-44,-52,-50,-60,-66,-68,-34,-47
32,7,-62,-71,-66,-72,-57,-61,-57,-65,-55,-59,-46,-51,-42,-52,-49,-58,-63,-70,-33,-48
32,7,-58,-69,-68,-69,-59,-61,-57,-66,-53,-58,-48,-53,-47,-52,-50,-60,-64,-70,-35,-51
32,7,-63,-69,-66,-68,-48,-59,-59,-62,-52,-61,-46,-56,-46,-58,-48,-61,-64,-67,-36,-50
32,7,-66,-72,-60,-67,-48,-61,-56,-63,-50,-59,-49,-53,-45,-57,-50,-59,-62,-68,-34,-51
32,7,-63,-69,-66,-68,-56,-62,-60,-68,-51,-59,-52,-55,-46,-54,-51,-60,-63,-71,-34,-47
32,7,-63,-70,-66,-66,-55,-61,-60,-64,-54,-59,-50,-54,-45,-57,-50,-61,-61,-67,-34,-50
32,7,-61,-70,-68,-69,-49,-59,-57,-65,-52,-58,-52,-57,-40,-58,-52,-60,-64,-70,-33,-52
32,8,-55,-60,-64,-80,-47,-53,-63,-69,-47,-45,-51,-67,-39,-42,-55,-68,-49,-62,-45,-56
32,8,-55,-62,-64,-81,-49,-52,-61,-75,-47,-48,-53,-64,-40,-45,-58,-66,-49,-64,-53,-58
32,8,-55,-62,-64,-81,-49,-52,-61,-75,-47,-48,-53,-64,-40,-45,-58,-66,-49,-64,-53,-58
32,8,-55,-62,-64,-84,-53,-57,-61,-71,-52,-51,-52,-61,-40,-43,-59,-66,-58,-65,-53,-57
32,8,-55,-61,-64,-81,-53,-53,-58,-76,-47,-50,-54,-62,-42,-45,-59,-64,-55,-63,-36,-62
32,8,-55,-62,-64,-85,-51,-55,-58,-78,-51,-48,-55,-61,-44,-44,-58,-64,-55,-62,-36,-61
32,8,-55,-61,-64,-84,-50,-57,-58,-73,-47,-49,-54,-62,-38,-43,-57,-66,-56,-63,-40,-59
32,8,-55,-61,-64,-84,-50,-57,-58,-73,-47,-49,-54,-62,-38,-43,-57,-66,-56,-63,-40,-59
32,8,-55,-63,-64,-82,-49,-56,-63,-73,-45,-48,-54,-61,-39,-46,-56,-65,-57,-63,-38,-56
32,8,-54,-62,-64,-82,-46,-53,-60,-70,-47,-48,-53,-62,-38,-44,-56,-62,-61,-64,-39,-57
32,9,-54,-63,-65,-80,-50,-55,-60,-71,-46,-52,-55,-54,-36,-43,-56,-59,-56,-62,-47,-58
32,9,-61,-65,-64,-80,-43,-54,-60,-73,-43,-45,-48,-61,-41,-40,-52,-68,-49,-57,-43,-61
32,9,-61,-65,-64,-80,-43,-54,-60,-73,-43,-45,-48,-61,-41,-40,-52,-68,-49,-57,-43,-61
32,9,-54,-66,-69,-83,-43,-53,-66,-70,-42,-49,-50,-63,-41,-37,-55,-74,-51,-62,-52,-60
32,9,-54,-64,-65,-82,-47,-53,-64,-70,-47,-52,-47,-62,-41,-38,-58,-71,-47,-62,-49,-59
32,9,-54,-64,-64,-82,-47,-53,-64,-70,-47,-52,-47,-62,-37,-38,-58,-71,-52,-62,-51,-59
32,9,-60,-66,-64,-81,-41,-52,-66,-71,-51,-52,-46,-61,-36,-42,-50,-67,-55,-60,-52,-60
32,9,-60,-66,-64,-81,-41,-52,-66,-71,-51,-52,-46,-61,-36,-42,-50,-67,-55,-60,-52,-60
32,9,-58,-66,-64,-82,-49,-54,-66,-73,-46,-51,-48,-64,-43,-40,-58,-70,-56,-63,-46,-60
32,9,-58,-66,-64,-82,-49,-54,-66,-73,-46,-51,-48,-64,-43,-40,-58,-70,-56,-63,-46,-60
32,10,-58,-65,-64,-85,-42,-56,-71,-78,-42,-55,-50,-62,-41,-47,-53,-70,-56,-59,-46,-60
32,10,-52,-61,-67,-82,-44,-46,-71,-76,-44,-47,-52,-60,-34,-40,-60,-66,-52,-62,-47,-62
32,10,-52,-60,-65,-81,-50,-47,-71,-74,-50,-47,-52,-57,-32,-39,-59,-65,-53,-63,-50,-62
32,10,-52,-59,-65,-80,-45,-48,-67,-71,-42,-49,-49,-61,-34,-37,-59,-67,-54,-60,-50,-61
32,10,-52,-59,-65,-80,-45,-48,-67,-71,-42,-49,-49,-61,-34,-37,-59,-67,-54,-60,-50,-61
32,10,-55,-59,-64,-79,-41,-47,-62,-72,-42,-49,-59,-60,-36,-37,-59,-67,-52,-61,-54,-60
32,10,-54,-59,-63,-79,-43,-48,-63,-72,-44,-48,-62,-60,-35,-36,-54,-67,-54,-61,-52,-60
32,10,-55,-60,-63,-79,-43,-48,-62,-71,-44,-49,-62,-61,-36,-35,-54,-67,-54,-62,-50,-60
32,10,-55,-59,-63,-79,-43,-49,-63,-71,-42,-49,-62,-60,-36,-36,-55,-67,-53,-62,-50,-61
32,10,-55,-59,-63,-79,-43,-49,-63,-71,-42,-49,-62,-60,-36,-36,-55,-67,-53,-62,-50,-61
32,11,-55,-58,-66,-77,-45,-48,-62,-72,-41,-46,-57,-58,-41,-39,-54,-67,-55,-57,-50,-61
32,11,-48,-56,-65,-77,-41,-53,-61,-71,-51,-44,-50,-61,-40,-43,-55,-65,-53,-57,-53,-63
32,11,-48,-58,-65,-77,-41,-50,-61,-71,-48,-44,-49,-63,-39,-42,-56,-64,-48,-56,-50,-61
32,11,-56,-60,-65,-81,-39,-50,-64,-72,-50,-47,-48,-60,-44,-42,-54,-66,-53,-57,-51,-59
32,11,-54,-62,-65,-79,-40,-51,-64,-72,-51,-47,-48,-60,-38,-42,-53,-65,-51,-58,-48,-59
32,11,-54,-61,-65,-81,-40,-51,-64,-74,-52,-45,-48,-60,-39,-43,-54,-67,-51,-60,-48,-60
32,11,-53,-63,-65,-81,-45,-51,-64,-74,-51,-46,-48,-60,-39,-43,-55,-66,-52,-59,-48,-60
32,11,-53,-61,-65,-81,-41,-49,-64,-73,-55,-46,-48,-62,-37,-42,-53,-67,-50,-61,-45,-59
32,11,-53,-60,-66,-83,-39,-51,-65,-74,-53,-47,-46,-62,-39,-41,-54,-66,-50,-62,-49,-59
32,11,-53,-60,-66,-83,-39,-51,-65,-74,-53,-47,-46,-62,-39,-41,-54,-66,-50,-62,-49,-59
32,12,-52,-60,-66,-82,-39,-50,-67,-72,-51,-46,-47,-60,-40,-41,-54,-66,-51,-60,-52,-58
32,12,-52,-58,-66,-80,-37,-50,-67,-72,-51,-47,-53,-57,-38,-39,-60,-68,-49,-58,-52,-61
32,12,-52,-58,-66,-80,-37,-50,-67,-72,-51,-47,-53,-57,-38,-39,-60,-68,-49,-58,-52,-61
32,12,-58,-62,-67,-81,-42,-48,-61,-72,-49,-45,-49,-59,-38,-41,-56,-66,-53,-59,-47,-62
32,12,-52,-60,-64,-79,-42,-49,-62,-72,-49,-44,-49,-58,-36,-40,-56,-66,-52,-61,-49,-63
32,12,-52,-60,-64,-79,-42,-49,-62,-72,-49,-44,-49,-58,-36,-40,-56,-66,-52,-61,-49,-63
32,12,-51,-62,-63,-79,-42,-50,-61,-72,-49,-44,-50,-61,-36,-41,-56,-65,-55,-62,-52,-62
32,12,-51,-60,-63,-78,-42,-52,-61,-73,-44,-45,-47,-62,-35,-44,-58,-66,-52,-61,-50,-61
32,12,-49,-59,-62,-80,-42,-50,-63,-73,-49,-45,-50,-60,-38,-44,-58,-65,-57,-61,-48,-59
32,12,-49,-59,-64,-80,-46,-49,-63,-73,-50,-44,-50,-61,-38,-45,-57,-66,-58,-62,-48,-59
32,13,-50,-63,-63,-77,-45,-51,-63,-72,-48,-46,-45,-56,-37,-41,-54,-68,-53,-59,-52,-59
32,13,-51,-65,-62,-79,-43,-49,-63,-71,-48,-49,-55,-61,-35,-39,-52,-68,-50,-59,-51,-61
32,13,-57,-63,-64,-75,-40,-51,-60,-70,-50,-47,-56,-64,-35,-37,-53,-70,-56,-63,-45,-60
32,13,-56,-66,-62,-78,-40,-47,-61,-72,-49,-48,-54,-60,-34,-39,-52,-69,-56,-61,-47,-61
32,13,-54,-66,-63,-79,-38,-47,-61,-73,-50,-47,-57,-60,-32,-37,-53,-68,-54,-61,-46,-64
